subject,predicate,rtype,object
CheeseyVegetableTopping,hasIngredient,some,CheeseTopping
CheeseyVegetableTopping,hasIngredient,only,CheeseTopping
CheeseyVegetableTopping,hasTopping,some,CheeseTopping
CheeseyVegetableTopping,hasIngredient,some,VegetableTopping
CheeseyVegetableTopping,hasIngredient,some,VegetableTopping
CheeseyVegetableTopping,hasIngredient,only,VegetableTopping
CheeseyVegetableTopping,hasTopping,some,VegetableTopping
ChickenTopping,hasSpiciness,some,Mild
ChickenTopping,hasSpiciness,some,Mild
ChickenTopping,hasSpiciness,only,Mild
ChickenTopping,isToppingOf,some,Pizza
ChickenTopping,isToppingOf,some,Pizza
ChickenTopping,isToppingOf,only,Pizza
ChickenTopping,isToppingOf,some,Food
Country,hasCountryOfOrigin,only,Pizza
Country,hasCountryOfOrigin,only,Pizza
Country,hasCountryOfOrigin,some,Pizza
Country,hasCountryOfOrigin,only,Food
DeepPanBase,isBaseOf,some,Pizza
DeepPanBase,isBaseOf,some,Pizza
DeepPanBase,isBaseOf,only,Pizza
DeepPanBase,isBaseOf,some,Food
DomainConcept,hasCountryOfOrigin,some,Country
DomainConcept,hasCountryOfOrigin,only,Country
DomainConcept,hasCountryOfOrigin,some,Country
Fiorentina,hasBase,some,PizzaBase
Fiorentina,hasBase,only,PizzaBase
Fiorentina,hasTopping,some,GarlicTopping
Fiorentina,hasTopping,some,GarlicTopping
Fiorentina,hasTopping,only,GarlicTopping
Fiorentina,hasTopping,some,VegetableTopping
Fiorentina,hasTopping,some,MozzarellaTopping
Fiorentina,hasTopping,some,MozzarellaTopping
Fiorentina,hasTopping,only,MozzarellaTopping
Fiorentina,hasTopping,some,CheeseTopping
Fiorentina,hasTopping,some,OliveTopping
Fiorentina,hasTopping,some,OliveTopping
Fiorentina,hasTopping,only,OliveTopping
Fiorentina,hasTopping,some,VegetableTopping
Fiorentina,hasTopping,some,ParmesanTopping
Fiorentina,hasTopping,only,ParmesanTopping
Fiorentina,hasTopping,some,SpinachTopping
Fiorentina,hasTopping,some,SpinachTopping
Fiorentina,hasTopping,only,SpinachTopping
Fiorentina,hasTopping,some,VegetableTopping
Fiorentina,hasTopping,some,TomatoTopping
Fiorentina,hasTopping,some,TomatoTopping
Fiorentina,hasTopping,only,TomatoTopping
Fiorentina,hasTopping,some,VegetableTopping
FishTopping,hasIngredient,some,MixedSeafoodTopping
FishTopping,hasIngredient,some,MixedSeafoodTopping
FishTopping,hasIngredient,only,MixedSeafoodTopping
FishTopping,hasTopping,some,MixedSeafoodTopping
FishTopping,hasSpiciness,only,Mild
FishTopping,hasSpiciness,only,Mild
FishTopping,hasSpiciness,some,Mild
Food,hasCountryOfOrigin,only,Country
Food,hasCountryOfOrigin,some,Country
Food,hasIngredient,only,Food
Food,hasIngredient,some,Food
Food,hasSpiciness,only,Spiciness
Food,hasSpiciness,some,Spiciness
FourCheesesTopping,hasIngredient,some,CheeseTopping
FourCheesesTopping,hasIngredient,only,CheeseTopping
FourCheesesTopping,hasSpiciness,some,Mild
FourCheesesTopping,hasSpiciness,some,Mild
FourCheesesTopping,hasSpiciness,only,Mild
FourSeasons,hasBase,some,PizzaBase
FourSeasons,hasBase,some,PizzaBase
FourSeasons,hasBase,only,PizzaBase
FourSeasons,hasTopping,some,AnchoviesTopping
FourSeasons,hasTopping,only,AnchoviesTopping
FourSeasons,hasTopping,some,CaperTopping
FourSeasons,hasTopping,some,CaperTopping
FourSeasons,hasTopping,only,CaperTopping
FourSeasons,hasTopping,some,VegetableTopping
FourSeasons,hasTopping,some,MozzarellaTopping
FourSeasons,hasTopping,some,MozzarellaTopping
FourSeasons,hasTopping,only,MozzarellaTopping
FourSeasons,hasTopping,some,CheeseTopping
FourSeasons,hasTopping,some,MushroomTopping
FourSeasons,hasTopping,some,MushroomTopping
FourSeasons,hasTopping,only,MushroomTopping
FourSeasons,hasTopping,some,VegetableTopping
FourSeasons,hasTopping,some,OliveTopping
FourSeasons,hasTopping,only,OliveTopping
FourSeasons,hasTopping,some,PeperoniSausageTopping
FourSeasons,hasTopping,some,PeperoniSausageTopping
FourSeasons,hasTopping,only,PeperoniSausageTopping
FourSeasons,hasTopping,some,MeatTopping
FourSeasons,hasTopping,some,TomatoTopping
FourSeasons,hasTopping,some,TomatoTopping
FourSeasons,hasTopping,only,TomatoTopping
FourSeasons,hasTopping,some,VegetableTopping
FruitTopping,isToppingOf,some,Pizza
FruitTopping,isToppingOf,some,Pizza
FruitTopping,isToppingOf,only,Pizza
FruitTopping,isToppingOf,some,Food
FruttiDiMare,hasBase,some,PizzaBase
FruttiDiMare,hasBase,only,PizzaBase
FruttiDiMare,hasTopping,some,GarlicTopping
FruttiDiMare,hasTopping,some,GarlicTopping
FruttiDiMare,hasTopping,only,GarlicTopping
FruttiDiMare,hasTopping,some,VegetableTopping
FruttiDiMare,hasTopping,some,MixedSeafoodTopping
FruttiDiMare,hasTopping,some,MixedSeafoodTopping
FruttiDiMare,hasTopping,only,MixedSeafoodTopping
FruttiDiMare,hasTopping,some,TomatoTopping
FruttiDiMare,hasTopping,some,TomatoTopping
FruttiDiMare,hasTopping,only,TomatoTopping
FruttiDiMare,hasTopping,some,VegetableTopping
GarlicTopping,hasSpiciness,only,Medium
GarlicTopping,hasSpiciness,only,Medium
GarlicTopping,hasSpiciness,some,Medium
Giardiniera,hasBase,some,PizzaBase
Giardiniera,hasBase,some,PizzaBase
Giardiniera,hasBase,only,PizzaBase
Giardiniera,hasTopping,some,LeekTopping
Giardiniera,hasTopping,only,LeekTopping
Giardiniera,hasTopping,some,VegetableTopping
Giardiniera,hasTopping,some,MozzarellaTopping
Giardiniera,hasTopping,only,MozzarellaTopping
Giardiniera,hasTopping,some,MushroomTopping
Giardiniera,hasTopping,some,MushroomTopping
Giardiniera,hasTopping,only,MushroomTopping
Giardiniera,hasTopping,some,VegetableTopping
Giardiniera,hasTopping,some,OliveTopping
Giardiniera,hasTopping,some,OliveTopping
Giardiniera,hasTopping,only,OliveTopping
Giardiniera,hasTopping,some,VegetableTopping
Giardiniera,hasTopping,some,PeperonataTopping
Giardiniera,hasTopping,only,PeperonataTopping
Giardiniera,hasTopping,some,PetitPoisTopping
Giardiniera,hasTopping,only,PetitPoisTopping
Giardiniera,hasTopping,some,SlicedTomatoTopping
Giardiniera,hasTopping,only,SlicedTomatoTopping
GoatsCheeseTopping,hasSpiciness,some,Mild
GoatsCheeseTopping,hasSpiciness,only,Mild
GorgonzolaTopping,hasSpiciness,some,Mild
GorgonzolaTopping,hasSpiciness,only,Mild
GorgonzolaTopping,isToppingOf,some,Pizza
GorgonzolaTopping,isToppingOf,some,Pizza
GorgonzolaTopping,isToppingOf,only,Pizza
GorgonzolaTopping,isToppingOf,some,Food
GreenPepperTopping,hasSpiciness,only,Mild
GreenPepperTopping,hasSpiciness,some,Mild
GreenPepperTopping,isToppingOf,only,Pizza
GreenPepperTopping,isToppingOf,only,Pizza
GreenPepperTopping,isToppingOf,some,Pizza
GreenPepperTopping,isToppingOf,only,Food
HamTopping,hasSpiciness,value,Mild
HamTopping,hasSpiciness,value,Mild
HamTopping,hasSpiciness,only,Mild
HamTopping,isToppingOf,some,Pizza
HamTopping,isToppingOf,some,Pizza
HamTopping,isToppingOf,only,Pizza
HamTopping,isToppingOf,some,Food
HerbSpiceTopping,isToppingOf,some,Pizza
HerbSpiceTopping,isToppingOf,some,Pizza
HerbSpiceTopping,isToppingOf,only,Pizza
HerbSpiceTopping,isToppingOf,some,Food
Hot,hasSpiciness,some,Hot
Hot,hasSpiciness,some,Hot
Hot,hasSpiciness,only,Hot
HotGreenPepperTopping,hasSpiciness,hasValue,Hot
HotGreenPepperTopping,hasSpiciness,hasValue,Hot
HotGreenPepperTopping,hasSpiciness,only,Hot
HotGreenPepperTopping,isToppingOf,some,Pizza
HotGreenPepperTopping,isToppingOf,some,Pizza
HotGreenPepperTopping,isToppingOf,only,Pizza
HotGreenPepperTopping,isToppingOf,some,Food
HotSpicedBeefTopping,hasSpiciness,some,Hot
HotSpicedBeefTopping,hasSpiciness,some,Hot
HotSpicedBeefTopping,hasSpiciness,only,Hot
HotSpicedBeefTopping,isToppingOf,some,Pizza
HotSpicedBeefTopping,isToppingOf,only,Pizza
IceCream,hasTopping,some,FruitTopping
IceCream,hasTopping,only,FruitTopping
JalapenoPepperTopping,hasSpiciness,some,Hot
JalapenoPepperTopping,hasSpiciness,only,Hot
LaReine,hasBase,some,PizzaBase
LaReine,hasBase,only,PizzaBase
LaReine,hasTopping,some,HamTopping
LaReine,hasTopping,some,HamTopping
LaReine,hasTopping,only,HamTopping
LaReine,hasTopping,some,MeatTopping
LaReine,hasTopping,some,MozzarellaTopping
LaReine,hasTopping,some,MozzarellaTopping
LaReine,hasTopping,only,MozzarellaTopping
LaReine,hasTopping,some,CheeseTopping
LaReine,hasTopping,some,MushroomTopping
LaReine,hasTopping,only,MushroomTopping
LaReine,hasTopping,some,VegetableTopping
LaReine,hasTopping,some,OliveTopping
LaReine,hasTopping,some,OliveTopping
LaReine,hasTopping,only,OliveTopping
LaReine,hasTopping,some,VegetableTopping
LaReine,hasTopping,some,TomatoTopping
LaReine,hasTopping,only,TomatoTopping
LeekTopping,hasSpiciness,some,Mild
LeekTopping,hasSpiciness,some,Mild
LeekTopping,hasSpiciness,only,Mild
LeekTopping,isToppingOf,some,Pizza
LeekTopping,isToppingOf,some,Pizza
LeekTopping,isToppingOf,only,Pizza
LeekTopping,isToppingOf,some,Food
Margherita,hasBase,some,PizzaBase
Margherita,hasBase,some,PizzaBase
Margherita,hasBase,only,PizzaBase
Margherita,hasTopping,some,MozzarellaTopping
Margherita,hasTopping,only,MozzarellaTopping
Margherita,hasTopping,some,MozzarellaTopping
Margherita,hasTopping,some,CheeseTopping
Margherita,hasTopping,some,TomatoTopping
Margherita,hasTopping,some,TomatoTopping
Margherita,hasTopping,only,TomatoTopping
Margherita,hasTopping,some,VegetableTopping
MeatTopping,isToppingOf,some,Pizza
MeatTopping,isToppingOf,only,Pizza
MeatTopping,isToppingOf,some,Food
MeatyPizza,hasTopping,some,MeatTopping
MeatyPizza,hasTopping,some,MeatTopping
MeatyPizza,hasTopping,only,MeatTopping
MeatyPizza,hasTopping,some,PizzaTopping
Mild,hasSpiciness,hasValue,Mild
Mild,hasSpiciness,hasValue,Mild
Mild,hasSpiciness,only,Mild
MixedSeafoodTopping,hasSpiciness,only,Mild
MixedSeafoodTopping,hasSpiciness,only,Mild
MixedSeafoodTopping,hasSpiciness,some,Mild
MixedSeafoodTopping,isToppingOf,some,Pizza
MixedSeafoodTopping,isToppingOf,some,Pizza
MixedSeafoodTopping,isToppingOf,only,Pizza
MixedSeafoodTopping,isToppingOf,some,Food
MozzarellaTopping,hasCountryOfOrigin,some,Country
MozzarellaTopping,hasCountryOfOrigin,some,Country
MozzarellaTopping,hasCountryOfOrigin,only,Country
MozzarellaTopping,hasSpiciness,some,Mild
MozzarellaTopping,hasSpiciness,only,Mild
MozzarellaTopping,hasSpiciness,some,Mild
MozzarellaTopping,isToppingOf,some,Pizza
MozzarellaTopping,isToppingOf,some,Pizza
MozzarellaTopping,isToppingOf,only,Pizza
MozzarellaTopping,isToppingOf,some,Food
Mushroom,hasBase,some,PizzaBase
Mushroom,hasBase,some,PizzaBase
Mushroom,hasBase,only,PizzaBase
Mushroom,hasTopping,some,MozzarellaTopping
Mushroom,hasTopping,some,MozzarellaTopping
Mushroom,hasTopping,only,MozzarellaTopping
Mushroom,hasTopping,some,CheeseTopping
Mushroom,hasTopping,some,MushroomTopping
Mushroom,hasTopping,only,MushroomTopping
Mushroom,hasTopping,some,TomatoTopping
Mushroom,hasTopping,some,TomatoTopping
Mushroom,hasTopping,only,TomatoTopping
Mushroom,hasTopping,some,VegetableTopping
MushroomTopping,hasSpiciness,value,Mild
MushroomTopping,hasSpiciness,value,Mild
MushroomTopping,hasSpiciness,only,Mild
MushroomTopping,isToppingOf,some,Pizza
MushroomTopping,isToppingOf,only,Pizza
NamedPizza,hasBase,some,PizzaBase
NamedPizza,hasBase,only,PizzaBase
NamedPizza,hasBase,some,PizzaBase
Napoletana,hasBase,some,PizzaBase
Napoletana,hasBase,some,PizzaBase
Napoletana,hasBase,only,PizzaBase
Napoletana,hasTopping,some,AnchoviesTopping
Napoletana,hasTopping,some,AnchoviesTopping
Napoletana,hasTopping,only,AnchoviesTopping
Napoletana,hasTopping,some,CaperTopping
Napoletana,hasTopping,only,CaperTopping
Napoletana,hasTopping,some,MozzarellaTopping
Napoletana,hasTopping,only,MozzarellaTopping
Napoletana,hasTopping,some,OliveTopping
Napoletana,hasTopping,some,OliveTopping
Napoletana,hasTopping,only,OliveTopping
Napoletana,hasTopping,some,VegetableTopping
Napoletana,hasTopping,some,TomatoTopping
Napoletana,hasTopping,some,TomatoTopping
Napoletana,hasTopping,only,TomatoTopping
Napoletana,hasTopping,some,VegetableTopping
NonVegetarianPizza,hasTopping,some,MeatTopping
NonVegetarianPizza,hasTopping,only,MeatTopping
NonVegetarianPizza,hasTopping,some,PizzaTopping
NutTopping,hasIngredient,some,PineKernels
NutTopping,hasIngredient,some,PineKernels
NutTopping,hasIngredient,only,PineKernels
NutTopping,hasTopping,some,PineKernels
NutTopping,hasSpiciness,some,Mild
NutTopping,hasSpiciness,only,Mild
NutTopping,isToppingOf,some,Pizza
NutTopping,isToppingOf,some,Pizza
NutTopping,isToppingOf,only,Pizza
NutTopping,isToppingOf,some,Food
OliveTopping,hasSpiciness,hasValue,Mild
OliveTopping,hasSpiciness,hasValue,Mild
OliveTopping,hasSpiciness,only,Mild
OnionTopping,hasSpiciness,hasValue,Medium
OnionTopping,hasSpiciness,hasValue,Medium
OnionTopping,isToppingOf,some,Pizza
OnionTopping,isToppingOf,some,Pizza
OnionTopping,isToppingOf,only,Pizza
OnionTopping,isToppingOf,some,Food
ParmaHamTopping,hasSpiciness,hasValue,Mild
ParmaHamTopping,hasSpiciness,hasValue,Mild
ParmaHamTopping,hasSpiciness,some,Mild
ParmaHamTopping,isToppingOf,hasValue,Pizza
ParmaHamTopping,isToppingOf,hasValue,Pizza
ParmaHamTopping,isToppingOf,only,Pizza
ParmaHamTopping,isToppingOf,hasValue,Food
Parmense,hasBase,some,PizzaBase
Parmense,hasBase,some,PizzaBase
Parmense,hasBase,only,PizzaBase
Parmense,hasTopping,some,AsparagusTopping
Parmense,hasTopping,some,AsparagusTopping
Parmense,hasTopping,only,AsparagusTopping
Parmense,hasTopping,some,VegetableTopping
Parmense,hasTopping,some,HamTopping
Parmense,hasTopping,only,HamTopping
Parmense,hasTopping,some,MozzarellaTopping
Parmense,hasTopping,some,MozzarellaTopping
Parmense,hasTopping,only,MozzarellaTopping
Parmense,hasTopping,some,CheeseTopping
Parmense,hasTopping,some,ParmesanTopping
Parmense,hasTopping,some,ParmesanTopping
Parmense,hasTopping,only,ParmesanTopping
Parmense,hasTopping,some,TomatoTopping
Parmense,hasTopping,some,TomatoTopping
Parmense,hasTopping,only,TomatoTopping
Parmense,hasTopping,some,VegetableTopping
ParmesanTopping,hasSpiciness,only,Mild
ParmesanTopping,hasSpiciness,only,Mild
ParmesanTopping,hasSpiciness,some,Mild
PeperonataTopping,hasSpiciness,some,Medium
PeperonataTopping,hasSpiciness,only,Medium
PeperonataTopping,isToppingOf,some,Pizza
PeperonataTopping,isToppingOf,some,Pizza
PeperonataTopping,isToppingOf,only,Pizza
PeperonataTopping,isToppingOf,some,Food
PeperoniSausageTopping,hasSpiciness,some,Medium
PeperoniSausageTopping,hasSpiciness,some,Medium
PeperoniSausageTopping,hasSpiciness,only,Medium
PeperoniSausageTopping,isToppingOf,some,Pizza
PeperoniSausageTopping,isToppingOf,some,Pizza
PeperoniSausageTopping,isToppingOf,only,Pizza
PeperoniSausageTopping,isToppingOf,some,Food
PepperTopping,hasSpiciness,some,Mild
PepperTopping,hasSpiciness,only,Mild
PepperTopping,isToppingOf,some,Pizza
PepperTopping,isToppingOf,some,Pizza
PepperTopping,isToppingOf,only,Pizza
PepperTopping,isToppingOf,some,Food
PetitPoisTopping,hasSpiciness,some,Mild
PetitPoisTopping,hasSpiciness,some,Mild
PetitPoisTopping,hasSpiciness,only,Mild
PetitPoisTopping,isToppingOf,some,Pizza
PetitPoisTopping,isToppingOf,some,Pizza
PetitPoisTopping,isToppingOf,only,Pizza
PetitPoisTopping,isToppingOf,some,Food
PineKernels,hasSpiciness,some,Mild
PineKernels,hasSpiciness,only,Mild
PineKernels,hasSpiciness,some,Mild
PineKernels,isToppingOf,some,Pizza
PineKernels,isToppingOf,some,Pizza
PineKernels,isToppingOf,only,Pizza
PineKernels,isToppingOf,some,Food
Pizza,hasBase,some,PizzaBase
Pizza,hasBase,some,PizzaBase
Pizza,hasBase,only,PizzaBase
Pizza,hasIngredient,some,PizzaBase
Pizza,hasSpiciness,only,Spiciness
Pizza,hasSpiciness,some,Spiciness
Pizza,hasSpiciness,some,Medium
Pizza,hasSpiciness,some,Medium
Pizza,hasSpiciness,only,Medium
Pizza,hasTopping,some,PizzaTopping
Pizza,hasTopping,some,PizzaTopping
Pizza,hasTopping,only,PizzaTopping
Pizza,hasIngredient,some,PizzaTopping
PizzaBase,isBaseOf,some,Pizza
PizzaBase,isBaseOf,some,Pizza
PizzaBase,isBaseOf,only,Pizza
PizzaBase,isBaseOf,some,Food
PizzaTopping,isToppingOf,some,Pizza
PizzaTopping,isToppingOf,some,Pizza
PizzaTopping,isToppingOf,only,Pizza
PizzaTopping,isToppingOf,some,Food
PolloAdAstra,hasBase,some,PizzaBase
PolloAdAstra,hasBase,only,PizzaBase
PolloAdAstra,hasSpiciness,some,Hot
PolloAdAstra,hasSpiciness,some,Hot
PolloAdAstra,hasSpiciness,only,Hot
PolloAdAstra,hasTopping,some,CajunSpiceTopping
PolloAdAstra,hasTopping,some,CajunSpiceTopping
PolloAdAstra,hasTopping,only,CajunSpiceTopping
PolloAdAstra,hasTopping,some,ChickenTopping
PolloAdAstra,hasTopping,only,ChickenTopping
PolloAdAstra,hasTopping,some,MeatTopping
PolloAdAstra,hasTopping,some,GarlicTopping
PolloAdAstra,hasTopping,only,GarlicTopping
PolloAdAstra,hasTopping,some,MozzarellaTopping
PolloAdAstra,hasTopping,only,MozzarellaTopping
PolloAdAstra,hasTopping,some,CheeseTopping
PolloAdAstra,hasTopping,some,RedOnionTopping
PolloAdAstra,hasTopping,only,RedOnionTopping
PolloAdAstra,hasTopping,some,OnionTopping
PolloAdAstra,hasTopping,some,SlicedTomatoTopping
PolloAdAstra,hasTopping,some,SlicedTomatoTopping
PolloAdAstra,hasTopping,only,SlicedTomatoTopping
PolloAdAstra,hasTopping,some,TomatoTopping
PolloAdAstra,hasTopping,some,SweetPepperTopping
PolloAdAstra,hasTopping,some,SweetPepperTopping
PolloAdAstra,hasTopping,only,SweetPepperTopping
PolloAdAstra,hasTopping,some,PepperTopping
PrawnsTopping,hasSpiciness,some,Mild
PrawnsTopping,hasSpiciness,some,Mild
PrawnsTopping,hasSpiciness,only,Mild
PrawnsTopping,isToppingOf,some,Pizza
PrawnsTopping,isToppingOf,some,Pizza
PrawnsTopping,isToppingOf,only,Pizza
PrawnsTopping,isToppingOf,some,Food
PrinceCarlo,hasBase,some,PizzaBase
PrinceCarlo,hasBase,only,PizzaBase
PrinceCarlo,hasTopping,some,LeekTopping
PrinceCarlo,hasTopping,some,LeekTopping
PrinceCarlo,hasTopping,only,LeekTopping
PrinceCarlo,hasTopping,some,VegetableTopping
PrinceCarlo,hasTopping,some,MozzarellaTopping
PrinceCarlo,hasTopping,some,MozzarellaTopping
PrinceCarlo,hasTopping,only,MozzarellaTopping
PrinceCarlo,hasTopping,some,CheeseTopping
PrinceCarlo,hasTopping,some,ParmesanTopping
PrinceCarlo,hasTopping,some,ParmesanTopping
PrinceCarlo,hasTopping,only,ParmesanTopping
PrinceCarlo,hasTopping,some,RosemaryTopping
PrinceCarlo,hasTopping,some,RosemaryTopping
PrinceCarlo,hasTopping,only,RosemaryTopping
PrinceCarlo,hasTopping,some,HerbSpiceTopping
PrinceCarlo,hasTopping,some,TomatoTopping
PrinceCarlo,hasTopping,some,TomatoTopping
PrinceCarlo,hasTopping,only,TomatoTopping
PrinceCarlo,hasTopping,some,VegetableTopping
QuattroFormaggi,hasBase,some,PizzaBase
QuattroFormaggi,hasBase,only,PizzaBase
QuattroFormaggi,hasTopping,only,CheeseTopping
QuattroFormaggi,hasTopping,some,CheeseTopping
QuattroFormaggi,hasTopping,only,PizzaTopping
RealItalianPizza,hasBase,some,ThinAndCrispyBase
RealItalianPizza,hasBase,some,ThinAndCrispyBase
RealItalianPizza,hasBase,only,ThinAndCrispyBase
RealItalianPizza,hasCountryOfOrigin,some,Country
RealItalianPizza,hasCountryOfOrigin,only,Country
RedOnionTopping,hasSpiciness,only,Medium
RedOnionTopping,hasSpiciness,some,Medium
RocketTopping,hasSpiciness,exactly,Medium
RocketTopping,hasSpiciness,exactly,Medium
RocketTopping,hasSpiciness,only,Medium
RocketTopping,isToppingOf,some,Pizza
RocketTopping,isToppingOf,some,Pizza
RocketTopping,isToppingOf,only,Pizza
RocketTopping,isToppingOf,some,Food
Rosa,hasBase,some,PizzaBase
Rosa,hasBase,only,PizzaBase
Rosa,hasTopping,some,GorgonzolaTopping
Rosa,hasTopping,some,GorgonzolaTopping
Rosa,hasTopping,only,GorgonzolaTopping
Rosa,hasTopping,some,CheeseTopping
Rosa,hasTopping,some,MozzarellaTopping
