subject,predicate,rtype,object
Giardiniera,hasSpiciness,some,Spiciness
Giardiniera,hasSpiciness,only,Spiciness
Giardiniera,hasTopping,some,VegetableTopping
Giardiniera,hasTopping,some,VegetableTopping
Giardiniera,hasTopping,only,VegetableTopping
GorgonzolaTopping,hasIngredient,some,CheeseTopping
GorgonzolaTopping,hasIngredient,some,CheeseTopping
GorgonzolaTopping,hasIngredient,only,CheeseTopping
GorgonzolaTopping,hasSpiciness,some,Mild
GorgonzolaTopping,hasSpiciness,some,Mild
GorgonzolaTopping,hasSpiciness,only,Mild
GorgonzolaTopping,isToppingOf,some,NamedPizza
GorgonzolaTopping,isToppingOf,some,NamedPizza
GorgonzolaTopping,isToppingOf,only,NamedPizza
GorgonzolaTopping,isToppingOf,some,Pizza
GreenPepperTopping,hasTopping,some,PepperTopping
GreenPepperTopping,hasTopping,some,PepperTopping
GreenPepperTopping,hasTopping,only,PepperTopping
GreenPepperTopping,hasTopping,some,VegetableTopping
HamTopping,hasIngredient,some,HamTopping
HamTopping,hasIngredient,some,HamTopping
HamTopping,hasIngredient,only,HamTopping
HamTopping,hasTopping,some,HamTopping
HamTopping,hasIngredient,some,MeatTopping
HamTopping,hasTopping,some,MeatTopping
HamTopping,hasTopping,some,MeatTopping
HamTopping,hasTopping,only,MeatTopping
HamTopping,isToppingOf,some,NamedPizza
HamTopping,isToppingOf,some,NamedPizza
HamTopping,isToppingOf,only,NamedPizza
HerbSpiceTopping,hasIngredient,some,Food
HerbSpiceTopping,hasIngredient,some,Food
HerbSpiceTopping,hasIngredient,only,Food
HerbSpiceTopping,hasSpiciness,some,Spiciness
HerbSpiceTopping,hasSpiciness,some,Spiciness
HerbSpiceTopping,hasSpiciness,only,Spiciness
HerbSpiceTopping,hasTopping,some,HerbSpiceTopping
HerbSpiceTopping,hasTopping,some,HerbSpiceTopping
HerbSpiceTopping,hasTopping,only,HerbSpiceTopping
Hot,hasSpiciness,some,Spiciness
Hot,hasSpiciness,some,Spiciness
Hot,hasSpiciness,only,Spiciness
HotGreenPepperTopping,hasSpiciness,some,Hot
HotGreenPepperTopping,hasSpiciness,some,Hot
HotGreenPepperTopping,hasSpiciness,only,Hot
HotGreenPepperTopping,hasTopping,some,GreenPepperTopping
HotGreenPepperTopping,hasTopping,some,GreenPepperTopping
HotGreenPepperTopping,hasTopping,only,GreenPepperTopping
HotGreenPepperTopping,hasTopping,some,PepperTopping
HotSpicedBeefTopping,hasSpiciness,some,Hot
HotSpicedBeefTopping,hasSpiciness,some,Hot
HotSpicedBeefTopping,hasSpiciness,only,Hot
HotSpicedBeefTopping,isToppingOf,some,NamedPizza
HotSpicedBeefTopping,isToppingOf,some,NamedPizza
HotSpicedBeefTopping,isToppingOf,only,NamedPizza
HotSpicedBeefTopping,isToppingOf,some,Pizza
IceCream,hasTopping,some,FruitTopping
IceCream,hasTopping,some,FruitTopping
IceCream,hasTopping,only,FruitTopping
IceCream,hasIngredient,some,FruitTopping
JalapenoPepperTopping,hasSpiciness,some,Hot
JalapenoPepperTopping,hasSpiciness,some,Hot
JalapenoPepperTopping,hasSpiciness,only,Hot
LaReine,hasBase,some,PizzaBase
LaReine,hasBase,some,PizzaBase
LaReine,hasBase,only,PizzaBase
LaReine,hasIngredient,some,CheeseTopping
LaReine,hasIngredient,some,CheeseTopping
LaReine,hasIngredient,only,CheeseTopping
LaReine,hasTopping,some,CheeseTopping
LaReine,hasIngredient,some,PizzaTopping
LaReine,hasIngredient,some,HamTopping
LaReine,hasIngredient,some,HamTopping
LaReine,hasIngredient,only,HamTopping
LaReine,hasIngredient,some,TomatoTopping
LaReine,hasIngredient,some,TomatoTopping
LaReine,hasIngredient,only,TomatoTopping
LaReine,hasIngredient,some,VegetableTopping
LaReine,hasIngredient,some,VegetableTopping
LaReine,hasIngredient,only,VegetableTopping
LaReine,hasTopping,some,VegetableTopping
LaReine,hasTopping,some,PizzaTopping
LaReine,hasTopping,some,PizzaTopping
LaReine,hasTopping,only,PizzaTopping
LeekTopping,hasIngredient,some,VegetableTopping
LeekTopping,hasIngredient,some,VegetableTopping
LeekTopping,hasIngredient,only,VegetableTopping
Margherita,hasBase,some,PizzaBase
Margherita,hasBase,some,PizzaBase
Margherita,hasBase,only,PizzaBase
Margherita,hasTopping,some,MozzarellaTopping
Margherita,hasTopping,some,MozzarellaTopping
Margherita,hasTopping,only,MozzarellaTopping
Margherita,hasTopping,some,CheeseTopping
Margherita,hasTopping,some,TomatoTopping
Margherita,hasTopping,some,TomatoTopping
Margherita,hasTopping,only,TomatoTopping
Margherita,hasTopping,some,VegetableTopping
MeatTopping,hasIngredient,some,MeatTopping
MeatTopping,hasIngredient,some,MeatTopping
MeatTopping,hasIngredient,only,MeatTopping
MeatTopping,hasTopping,some,MeatTopping
MeatTopping,hasIngredient,some,PizzaTopping
MeatTopping,hasSpiciness,some,Spiciness
MeatTopping,hasSpiciness,some,Spiciness
MeatTopping,hasSpiciness,only,Spiciness
MeatTopping,hasTopping,some,PizzaTopping
MeatTopping,hasTopping,some,PizzaTopping
MeatTopping,hasTopping,only,PizzaTopping
MeatTopping,hasTopping,some,Food
Mild,hasBase,some,PizzaBase
Mild,hasBase,some,PizzaBase
Mild,hasBase,only,PizzaBase
Mild,hasSpiciness,only,Mild
Mild,hasSpiciness,only,Mild
Mild,hasSpiciness,some,Mild
Mild,hasTopping,some,PizzaTopping
Mild,hasTopping,some,PizzaTopping
Mild,hasTopping,only,PizzaTopping
Mild,hasTopping,some,Food
MixedSeafoodTopping,hasSpiciness,some,Mild
MixedSeafoodTopping,hasSpiciness,some,Mild
MixedSeafoodTopping,hasSpiciness,only,Mild
MixedSeafoodTopping,isToppingOf,some,NamedPizza
MixedSeafoodTopping,isToppingOf,some,NamedPizza
MixedSeafoodTopping,isToppingOf,only,NamedPizza
MozzarellaTopping,hasSpiciness,some,Mild
MozzarellaTopping,hasSpiciness,some,Mild
MozzarellaTopping,hasSpiciness,only,Mild
MozzarellaTopping,hasTopping,some,CheeseTopping
MozzarellaTopping,hasTopping,some,CheeseTopping
MozzarellaTopping,hasTopping,only,CheeseTopping
Mushroom,hasBase,exactly 1,PizzaBase
Mushroom,hasBase,exactly 1,PizzaBase
Mushroom,hasBase,some,PizzaBase
Mushroom,hasIngredient,some,MozzarellaTopping
Mushroom,hasIngredient,some,MozzarellaTopping
Mushroom,hasIngredient,only,MozzarellaTopping
Mushroom,hasTopping,some,MozzarellaTopping
Mushroom,hasIngredient,some,CheeseTopping
Mushroom,hasTopping,some,MushroomTopping
Mushroom,hasTopping,some,MushroomTopping
Mushroom,hasTopping,only,MushroomTopping
Mushroom,hasTopping,some,VegetableTopping
Mushroom,hasTopping,some,TomatoTopping
Mushroom,hasTopping,some,TomatoTopping
Mushroom,hasTopping,only,TomatoTopping
Mushroom,hasTopping,some,VegetableTopping
MushroomTopping,hasIngredient,some,Mushroom
MushroomTopping,hasIngredient,some,Mushroom
MushroomTopping,hasIngredient,only,Mushroom
MushroomTopping,hasSpiciness,some,Mild
MushroomTopping,hasSpiciness,some,Mild
MushroomTopping,hasSpiciness,only,Mild
MushroomTopping,isToppingOf,some,NamedPizza
MushroomTopping,isToppingOf,some,NamedPizza
MushroomTopping,isToppingOf,only,NamedPizza
NamedPizza,hasBase,exactly 1,PizzaBase
NamedPizza,hasBase,exactly 1,PizzaBase
NamedPizza,hasBase,some,PizzaBase
NamedPizza,hasBase,only,PizzaBase
NamedPizza,hasTopping,some,PizzaTopping
NamedPizza,hasTopping,some,PizzaTopping
NamedPizza,hasTopping,only,PizzaTopping
Napoletana,hasBase,some,PizzaBase
Napoletana,hasBase,some,PizzaBase
Napoletana,hasBase,only,PizzaBase
Napoletana,hasTopping,some,AnchoviesTopping
Napoletana,hasTopping,some,AnchoviesTopping
Napoletana,hasTopping,only,AnchoviesTopping
Napoletana,hasTopping,some,CaperTopping
Napoletana,hasTopping,some,CaperTopping
Napoletana,hasTopping,only,CaperTopping
Napoletana,hasTopping,some,MozzarellaTopping
Napoletana,hasTopping,some,MozzarellaTopping
Napoletana,hasTopping,only,MozzarellaTopping
Napoletana,hasTopping,some,CheeseTopping
Napoletana,hasTopping,some,OliveTopping
Napoletana,hasTopping,some,OliveTopping
Napoletana,hasTopping,only,OliveTopping
Napoletana,hasTopping,some,VegetableTopping
Napoletana,hasTopping,some,TomatoTopping
Napoletana,hasTopping,some,TomatoTopping
Napoletana,hasTopping,only,TomatoTopping
NutTopping,hasSpiciness,some,Mild
NutTopping,hasSpiciness,some,Mild
NutTopping,hasSpiciness,only,Mild
NutTopping,hasTopping,some,NutTopping
NutTopping,hasTopping,some,NutTopping
NutTopping,hasTopping,only,NutTopping
NutTopping,hasTopping,some,PizzaTopping
NutTopping,isToppingOf,some,Pizza
NutTopping,isToppingOf,some,Pizza
NutTopping,isToppingOf,only,Pizza
NutTopping,isToppingOf,some,Food
OliveTopping,hasIngredient,some,OliveTopping
OliveTopping,hasIngredient,some,OliveTopping
OliveTopping,hasIngredient,only,OliveTopping
OliveTopping,hasTopping,some,OliveTopping
OliveTopping,hasIngredient,some,VegetableTopping
OliveTopping,hasSpiciness,some,Mild
OliveTopping,hasSpiciness,some,Mild
OliveTopping,hasSpiciness,only,Mild
OliveTopping,hasTopping,some,VegetableTopping
OliveTopping,hasTopping,some,VegetableTopping
OliveTopping,hasTopping,only,VegetableTopping
OliveTopping,isToppingOf,some,NamedPizza
OliveTopping,isToppingOf,some,NamedPizza
OliveTopping,isToppingOf,only,NamedPizza
OliveTopping,isToppingOf,some,Pizza
OnionTopping,hasSpiciness,some,Medium
OnionTopping,hasSpiciness,some,Medium
OnionTopping,hasSpiciness,only,Medium
OnionTopping,isIngredientOf,some,PizzaTopping
OnionTopping,isIngredientOf,some,PizzaTopping
OnionTopping,isIngredientOf,only,PizzaTopping
OnionTopping,isIngredientOf,some,Food
OnionTopping,isToppingOf,some,NamedPizza
OnionTopping,isToppingOf,some,NamedPizza
OnionTopping,isToppingOf,only,NamedPizza
OnionTopping,isToppingOf,some,Pizza
ParmaHamTopping,hasIngredient,some,HamTopping
ParmaHamTopping,hasIngredient,some,HamTopping
ParmaHamTopping,hasIngredient,only,HamTopping
ParmaHamTopping,hasTopping,some,HamTopping
ParmaHamTopping,hasIngredient,some,MeatTopping
ParmaHamTopping,hasSpiciness,some,Mild
ParmaHamTopping,hasSpiciness,some,Mild
ParmaHamTopping,hasSpiciness,only,Mild
ParmaHamTopping,hasTopping,some,PizzaTopping
ParmaHamTopping,hasTopping,some,PizzaTopping
ParmaHamTopping,hasTopping,only,PizzaTopping
ParmaHamTopping,hasTopping,some,Food
ParmaHamTopping,isToppingOf,some,NamedPizza
ParmaHamTopping,isToppingOf,some,NamedPizza
ParmaHamTopping,isToppingOf,only,NamedPizza
ParmaHamTopping,isToppingOf,some,Pizza
Parmense,hasBase,exactly 1,PizzaBase
Parmense,hasBase,exactly 1,PizzaBase
Parmense,hasBase,some,PizzaBase
Parmense,hasBase,only,PizzaBase
Parmense,hasIngredient,some,CheeseTopping
Parmense,hasIngredient,some,CheeseTopping
Parmense,hasIngredient,only,CheeseTopping
Parmense,hasTopping,some,CheeseTopping
Parmense,hasIngredient,some,PizzaTopping
Parmense,hasTopping,some,MeatTopping
Parmense,hasTopping,some,MeatTopping
Parmense,hasTopping,only,MeatTopping
Parmense,hasTopping,some,VegetableTopping
Parmense,hasTopping,some,VegetableTopping
Parmense,hasTopping,only,VegetableTopping
ParmesanTopping,isToppingOf,some,NamedPizza
ParmesanTopping,isToppingOf,some,NamedPizza
ParmesanTopping,isToppingOf,only,NamedPizza
PeperonataTopping,hasSpiciness,some,Medium
PeperonataTopping,hasSpiciness,some,Medium
PeperonataTopping,hasSpiciness,only,Medium
PeperonataTopping,hasTopping,some,PepperTopping
PeperonataTopping,hasTopping,some,PepperTopping
PeperonataTopping,hasTopping,only,PepperTopping
PeperonataTopping,hasTopping,some,VegetableTopping
PeperonataTopping,isToppingOf,some,NamedPizza
PeperonataTopping,isToppingOf,some,NamedPizza
PeperonataTopping,isToppingOf,only,NamedPizza
PeperoniSausageTopping,hasSpiciness,exactly 1,Medium
PeperoniSausageTopping,hasSpiciness,exactly 1,Medium
PeperoniSausageTopping,hasSpiciness,some,Medium
PeperoniSausageTopping,hasSpiciness,only,Medium
PeperoniSausageTopping,hasSpiciness,exactly 1,Spiciness
PeperoniSausageTopping,isToppingOf,some,NamedPizza
PeperoniSausageTopping,isToppingOf,some,NamedPizza
PeperoniSausageTopping,isToppingOf,only,NamedPizza
PepperTopping,hasSpiciness,some,Spiciness
PepperTopping,hasSpiciness,some,Spiciness
PepperTopping,hasSpiciness,only,Spiciness
PepperTopping,hasTopping,some,VegetableTopping
PepperTopping,hasTopping,some,VegetableTopping
PepperTopping,hasTopping,only,VegetableTopping
PepperTopping,hasTopping,some,PizzaTopping
PepperTopping,isToppingOf,some,NamedPizza
PepperTopping,isToppingOf,some,NamedPizza
PepperTopping,isToppingOf,only,NamedPizza
PetitPoisTopping,hasTopping,some,VegetableTopping
PetitPoisTopping,hasTopping,some,VegetableTopping
PetitPoisTopping,hasTopping,only,VegetableTopping
PineKernels,hasCountryOfOrigin,some,Food
PineKernels,hasCountryOfOrigin,some,Food
PineKernels,hasCountryOfOrigin,only,Food
PineKernels,hasTopping,some,NutTopping
PineKernels,hasTopping,some,NutTopping
PineKernels,hasTopping,only,NutTopping
PineKernels,isIngredientOf,some,PizzaTopping
PineKernels,isIngredientOf,some,PizzaTopping
PineKernels,isIngredientOf,only,PizzaTopping
PineKernels,isIngredientOf,some,Food
Pizza,hasBase,some,PizzaBase
Pizza,hasBase,some,PizzaBase
Pizza,hasBase,only,PizzaBase
Pizza,hasIngredient,some,PizzaBase
Pizza,hasCountryOfOrigin,some,DomainConcept
Pizza,hasCountryOfOrigin,some,DomainConcept
Pizza,hasCountryOfOrigin,only,DomainConcept
Pizza,hasTopping,some,PizzaTopping
Pizza,hasTopping,some,PizzaTopping
Pizza,hasTopping,only,PizzaTopping
Pizza,hasIngredient,some,PizzaTopping
Pizza,hasTopping,some,Food
PizzaBase,hasCountryOfOrigin,some,DomainConcept
PizzaBase,hasCountryOfOrigin,some,DomainConcept
PizzaBase,hasCountryOfOrigin,only,DomainConcept
PizzaBase,hasIngredient,some,Food
PizzaBase,hasIngredient,some,Food
PizzaBase,hasIngredient,only,Food
PizzaBase,hasCountryOfOrigin,some,Food
PizzaBase,hasSpiciness,some,Spiciness
PizzaBase,hasSpiciness,some,Spiciness
PizzaBase,hasSpiciness,only,Spiciness
PizzaBase,hasTopping,some,PizzaTopping
PizzaBase,hasTopping,some,PizzaTopping
PizzaBase,hasTopping,only,PizzaTopping
PizzaBase,hasIngredient,some,PizzaTopping
PizzaBase,hasTopping,some,Food
PizzaBase,isBaseOf,some,NamedPizza
PizzaBase,isBaseOf,some,NamedPizza
PizzaBase,isBaseOf,only,NamedPizza
PizzaTopping,hasTopping,some,CheeseTopping
PizzaTopping,hasTopping,some,CheeseTopping
PizzaTopping,hasTopping,only,CheeseTopping
PizzaTopping,hasIngredient,some,CheeseTopping
PizzaTopping,hasTopping,some,FishTopping
PizzaTopping,hasTopping,some,FishTopping
PizzaTopping,hasTopping,only,FishTopping
PizzaTopping,hasIngredient,some,FishTopping
PizzaTopping,hasTopping,some,HerbSpiceTopping
PizzaTopping,hasTopping,some,HerbSpiceTopping
PizzaTopping,hasTopping,only,HerbSpiceTopping
PizzaTopping,hasIngredient,some,HerbSpiceTopping
PizzaTopping,hasTopping,some,MeatTopping
PizzaTopping,hasTopping,some,MeatTopping
PizzaTopping,hasTopping,only,MeatTopping
PizzaTopping,hasIngredient,some,MeatTopping
PizzaTopping,hasTopping,some,VegetableTopping
PizzaTopping,hasTopping,some,VegetableTopping
PizzaTopping,hasTopping,only,VegetableTopping
PizzaTopping,hasIngredient,some,VegetableTopping
PolloAdAstra,hasBase,some,PizzaBase
PolloAdAstra,hasBase,some,PizzaBase
PolloAdAstra,hasBase,only,PizzaBase
PolloAdAstra,hasIngredient,some,CajunSpiceTopping
PolloAdAstra,hasIngredient,some,CajunSpiceTopping
PolloAdAstra,hasIngredient,only,CajunSpiceTopping
PolloAdAstra,hasTopping,some,CajunSpiceTopping
PolloAdAstra,hasSpiciness,some,Medium
PolloAdAstra,hasSpiciness,some,Medium
PolloAdAstra,hasSpiciness,only,Medium
PolloAdAstra,hasTopping,some,ChickenTopping
PolloAdAstra,hasTopping,some,ChickenTopping
PolloAdAstra,hasTopping,only,ChickenTopping
PolloAdAstra,hasTopping,some,GarlicTopping
PolloAdAstra,hasTopping,some,GarlicTopping
PolloAdAstra,hasTopping,only,GarlicTopping
PolloAdAstra,hasTopping,some,SweetPepperTopping
PolloAdAstra,hasTopping,some,SweetPepperTopping
PolloAdAstra,hasTopping,only,SweetPepperTopping
PolloAdAstra,hasTopping,some,PepperTopping
PolloAdAstra,hasTopping,some,TomatoTopping
PolloAdAstra,hasTopping,some,TomatoTopping
PolloAdAstra,hasTopping,only,TomatoTopping
PrawnsTopping,hasIngredient,some,PrawnsTopping
PrawnsTopping,hasIngredient,some,PrawnsTopping
PrawnsTopping,hasIngredient,only,PrawnsTopping
